,"CBOE Volatility Index - MF2-GARCH Volatility","CBOE Volatility Index - MF2-GARCH Trend","CBOE Volatility Index - GJR-GARCH Volatility"
2018-09-04,1.0872476976292018,1.1761090663709723,0.9942299452339988
2018-09-05,1.1175098818355031,1.1754963207088316,1.0267642241527508
2018-09-06,1.1306409138183529,1.1749245439601643,1.0420482100171757
2018-09-07,1.082819253615302,1.17435989202629,0.9918578748994233
2018-09-10,1.0395497563849458,1.1738140755673363,0.9439340654939835
2018-09-11,1.0053878654529305,1.1726102575024662,0.90451937292686
2018-09-12,0.9787708434562198,1.1712142622082435,0.8723181460912067
2018-09-13,0.958189949853368,1.169805722331704,0.8461706849093745
2018-09-14,0.9422093461646409,1.1682850508330576,0.8250553072370361
2018-09-17,1.297599887484582,1.1672259112956669,1.2112688487697518
2018-09-18,1.2076763871170124,1.1661906602267058,1.127224424859575
2018-09-19,1.1359972411938333,1.1653130120272406,1.0565449219034657
2018-09-20,1.079722247617414,1.1644204189209326,0.9980022945865404
2018-09-21,1.035112376507981,1.1634767844697205,0.9490065732122197
2018-09-24,1.0487833351078764,1.1625887424192616,0.9613656224350859
2018-09-25,1.0190430098872176,1.1616793051440661,0.9278069303470415
2018-09-26,1.0235741849030777,1.1608096433093584,0.930642668267472
2018-09-27,0.9911077075676488,1.159962466634158,0.8936376514001634
2018-09-28,0.9660366514786071,1.1591236931406415,0.8634651052590371
2018-10-01,0.9464792422446463,1.15795269851579,0.8390092657414457
2018-10-02,0.9318571392654563,1.1567291057114453,0.8198394159833986
2018-10-03,0.9201199443550825,1.1555472885174367,0.8039063005102025
2018-10-04,1.7273295574383019,1.155803720360858,1.6617387520305351
2018-10-05,1.5869171547374488,1.1560071245455195,1.5413362384632368
2018-10-08,1.5005570325715716,1.1562436213878113,1.4673589990183045
2018-10-09,1.377010117609889,1.1564149151580498,1.3503255207541625
2018-10-10,2.930801753786837,1.1586293160454728,2.9055332522619666
2018-10-11,2.6486191798746757,1.1608518665187217,2.6678734002946993
2018-10-12,2.337058612872172,1.1630493695454207,2.3891582618152363
2018-10-15,2.073070331657853,1.165209639506986,2.1450331465970405
2018-10-16,1.8503140057838832,1.167059011361465,1.931805642397806
2018-10-17,1.6640164662646821,1.1688121046601119,1.7461915358860265
2018-10-18,1.827838428308148,1.1706284466046433,1.8878494431495327
2018-10-19,1.6457440019638534,1.1724321950543666,1.7080188523549733
2018-10-22,1.495031029778312,1.1742221203843846,1.5522548038257122
2018-10-23,1.4242937197081227,1.175984357038817,1.4686094851933922
2018-10-24,1.9429612965779839,1.1783344686463177,1.958610007122398
2018-10-25,1.7432623898885675,1.1806399891584225,1.7694857558059065
2018-10-26,1.5771788928336572,1.1828859471648143,1.6054159087289501
2018-10-29,1.4492516303251137,1.185103939745371,1.4723722002265596
2018-10-30,1.3361351757962217,1.18735036783588,1.3494167406698347
2018-10-31,1.2450632658624219,1.1897421014656917,1.2443672223262714
2018-11-01,1.1725977929366915,1.1922471958448886,1.1551904570242952
2018-11-02,1.1159627735726672,1.193267549210989,1.0818468375883898
2018-11-05,1.0825721869695342,1.1942774300806325,1.031778290137954
2018-11-06,1.0440641014803642,1.1952419721545926,0.9769616328188124
2018-11-07,1.0154266413680508,1.1973378470590497,0.9316540259130532
2018-11-08,1.0044560199431332,1.1973230090497717,0.9081137065367972
2018-11-09,1.0205025879438032,1.1973284812448086,0.9161489180258852
2018-11-12,1.5486446099735085,1.1980578483529083,1.473475377466485
2018-11-13,1.4170873621622628,1.1987888738222423,1.3503620981055415
2018-11-14,1.3791746488389351,1.199316600402079,1.3172227192088664
2018-11-15,1.2794987268457911,1.1999043711896378,1.2169753276052888
2018-11-16,1.1996164036891126,1.2004487161057735,1.1320410858268353
2018-11-19,1.3575663431302354,1.2012262234899802,1.2928644012424504
2018-11-20,1.5002311141954097,1.2022174711756604,1.4427150654235228
2018-11-21,1.3784712793526024,1.2032503131102854,1.324020653917453
2018-11-23,1.302808104058307,1.2037001952313542,1.2471032980471184
2018-11-26,1.2190008646428436,1.204456459985167,1.1575052829253092
2018-11-27,1.1533679378238326,1.2052088001670083,1.082912572648411
2018-11-28,1.1009070205971074,1.2059698652951492,1.019497429128686
2018-11-29,1.0664433655848773,1.20668596909055,0.9737159667993537
2018-11-30,1.0334024191959297,1.2072812149619492,0.9289817070319524
2018-12-03,1.0081732351138866,1.2079681701104545,0.8922793844979273
2018-12-04,1.953372867631779,1.2103803732711464,1.8833864287500854
2018-12-06,1.7621390183524113,1.2127651297757533,1.7111511914497795
2018-12-07,1.7299994682080109,1.2152207947529536,1.6901580399477443
2018-12-10,1.5688723198527024,1.216543197753372,1.5368243803375845
2018-12-11,1.4366370856970108,1.217863130240833,1.4047209302918497
2018-12-12,1.3291894266807873,1.2191329558337762,1.2915372189758991
2018-12-13,1.242069215462649,1.219603943909661,1.1951593215969158
2018-12-14,1.2198626102967498,1.220112030921751,1.1626824863220397
2018-12-17,1.4693847855480198,1.220908905692804,1.4130721510241437
2018-12-18,1.3897213677568607,1.2216647281476207,1.3340027241351495
2018-12-19,1.2911067206083313,1.2222345355945397,1.23124600791231
2018-12-20,1.4262774021907518,1.2227815111457976,1.3672143270167996
2018-12-21,1.3881781974948317,1.223165597946574,1.3297557986337192
2018-12-24,1.8366791881000886,1.2240209115860725,1.789119716508652
2018-12-26,1.657839847512419,1.2251368837807473,1.6224150886872324
2018-12-27,1.509958121273567,1.2259312117733197,1.4783763066283226
2018-12-28,1.389247921718798,1.2267646718095528,1.3545622776380568
2018-12-31,1.2919110077710463,1.22777665884313,1.2487500774774751
2019-01-02,1.2142904891334694,1.2289380244747903,1.1588987652077294
2019-01-03,1.3305557575689941,1.2302381037831662,1.2687986790661472
2019-01-04,1.245926503450344,1.2318315339363577,1.175876243488234
2019-01-07,1.1772073088458124,1.2317152284517716,1.0974194366786112
2019-01-08,1.1231480757228764,1.2316430050952265,1.0316079197059316
2019-01-09,1.0809352117495294,1.231498954932565,0.9768205280398238
2019-01-10,1.0482865619667172,1.2313653251574044,0.9315377093816438
2019-01-11,1.0233064115894126,1.2313581623556975,0.8943696886634743
2019-01-14,1.0608293547974623,1.2314188402001978,0.9287147441491387
2019-01-15,1.0329749754955346,1.2314703065847752,0.8920610449963613
2019-01-16,1.0256859694857876,1.2314930206866785,0.878492310723321
2019-01-17,1.0058915448496424,1.23125869743121,0.8511722528372269
2019-01-18,0.9907949172255579,1.231005496332165,0.8290858966355658
2019-01-22,1.4934237201812486,1.2315753813713557,1.3849363191136264
2019-01-23,1.3760957946305918,1.231989965868229,1.274646671042607
2019-01-24,1.281418259585839,1.2323646392200647,1.1808327129614933
2019-01-25,1.205452054625152,1.2323150506262592,1.1015705224814252
2019-01-28,1.2829425271616808,1.232128436487041,1.1846352957767214
2019-01-29,1.2105451515742816,1.2319440441838259,1.109164599146583
2019-01-30,1.1493371724607189,1.2318611967263196,1.0414261548472843
2019-01-31,1.1013037510151322,1.231678708105324,0.9849682492344615
2019-02-01,1.0638675443869883,1.2313538646546736,0.9382512350111776
2019-02-04,1.0348374828928453,1.2308611668258935,0.8998640897380004
2019-02-05,1.0120742660496809,1.2298040770789467,0.8685286938265194
2019-02-06,0.9945737076758063,1.2287568449453294,0.8431039153034459
2019-02-07,1.0797944804452373,1.2277976966911122,0.9374109941749137
2019-02-08,1.046085864544589,1.2268742576156695,0.8991760428303236
2019-02-11,1.0264023947750707,1.2259459090840836,0.8753846194673517
2019-02-12,1.0047693227801096,1.22491214542105,0.8486540708675121
2019-02-13,0.9933700820942817,1.2238184130008831,0.8333247266222215
2019-02-14,1.012817861216912,1.222754204245481,0.854536864038059
2019-02-15,0.9939999014084459,1.2219063564774513,0.8317995215194585
2019-02-19,0.9795016447153114,1.2209737147047843,0.813497825442699
2019-02-20,0.9684661129848582,1.2201605664829527,0.7988308832287345
2019-02-21,0.984990507568474,1.2185548736105403,0.8180141759162857
2019-02-22,0.9716059942178207,1.2170520449019424,0.8024446747284201
2019-02-25,1.179505097911832,1.2158484445028501,1.0433320276882139
2019-02-26,1.1317417514609946,1.214526011248833,0.9984424390018686
2019-02-27,1.0835726740740557,1.2130861222518374,0.949370029019244
2019-02-28,1.0467234477167309,1.2116495136795953,0.9098174740023407
2019-03-01,1.0174502012383702,1.2102895950969752,0.876634393575794
2019-03-04,1.1335988179245777,1.2090104813441445,1.0078206090371442
2019-03-05,1.0855777300589764,1.2077191627195456,0.9586415388454644
2019-03-06,1.149236748455252,1.2065331955648797,1.0314464387451245
2019-03-07,1.1601811065519039,1.205417769903862,1.0476488476584127
2019-03-08,1.1045855132129878,1.2043289318122354,0.9901372268529247
2019-03-11,1.0612432049252423,1.2034548067958348,0.9425141972405509
2019-03-12,1.0275745637178841,1.2025830848635781,0.9033558833593768
2019-03-13,1.0015838297416746,1.2017296035298457,0.8713708097015873
2019-03-14,0.9827560246571883,1.2008436184616214,0.8467768135701402
2019-03-15,0.9671612151032526,1.200029534636544,0.825543704476026
2019-03-18,0.9629958504583496,1.1991856887071328,0.8176380984274155
2019-03-19,0.9838617341882953,1.1981543907193264,0.8398142794689788
2019-03-20,0.9847173604644127,1.1971496748527313,0.8402528619409755
2019-03-21,0.9677243739825923,1.1960389826422884,0.8202919041414465
2019-03-22,1.673048116462883,1.1961439043860902,1.5871558108768022
2019-03-25,1.5179489635689338,1.1960894431437812,1.4480063549584303
2019-03-26,1.3906786487179559,1.1958773682949269,1.3285492192613717
2019-03-27,1.3074560199104213,1.1956722109340838,1.2474530291758483
2019-03-28,1.2205833638060122,1.1954871492408439,1.157801221281097
2019-03-29,1.151472394805885,1.195359085798071,1.0822002587321813
2019-04-01,1.096812817211761,1.1950234206909922,1.0189032809840197
2019-04-02,1.0539461048839263,1.1945087760246889,0.9662916081597729
2019-04-03,1.040652754765008,1.1940181807661054,0.9447451656399202
2019-04-04,1.0102976313938383,1.1934134690039324,0.9051841492204777
2019-04-05,0.9869613183909489,1.1928475342641238,0.8728594938476638
2019-04-08,0.9895380558624313,1.192283127449181,0.8698135248431126
2019-04-09,1.1305607847435715,1.1915868126158498,1.0228684666172871
2019-04-10,1.0795769504764354,1.1909749418018836,0.9695760331196311
2019-04-11,1.0397956549245626,1.1903568288542727,0.9255747490073398
2019-04-12,1.0091470973054424,1.1899344099571203,0.8894945868300717
2019-04-15,1.0026005385994963,1.189459830343169,0.8794865615801074
2019-04-16,0.98044101505394,1.1889817761429315,0.8519781969041228
2019-04-17,0.9941612545256429,1.1885025755125649,0.8649544311696427
2019-04-18,0.9738599796685354,1.1880594530578004,0.8402131229634539
2019-04-22,0.9779289544747103,1.1876293209583537,0.8429033325358252
2019-04-23,0.9603532787469412,1.1859517494400857,0.8224246859135492
2019-04-24,1.0656351514472484,1.1844395738069546,0.9420912567262261
2019-04-25,1.0287343738788939,1.1827749490076294,0.9050055403145332
2019-04-26,0.9982877100315319,1.1811488356680542,0.872713973762309
2019-04-29,0.9975651136642661,1.1795119346577212,0.8726261880095051
2019-04-30,0.9738109426372247,1.1778242992908579,0.8464379292068616
2019-05-01,1.2927793175944609,1.1766183731354871,1.1979083921569293
2019-05-02,1.2050291764102645,1.1754306121587952,1.115955547501781
2019-05-03,1.1352831629157547,1.1745080536122348,1.0471080975715927
2019-05-06,1.703441211195737,1.174402271796168,1.6434156625759655
2019-05-07,2.237106819085758,1.174740075080441,2.202112967129525
2019-05-08,1.9867680690005063,1.175050223607485,1.9818240688819984
2019-05-09,1.7762481921173066,1.17514608283396,1.7896696566685149
2019-05-10,1.6012594917751464,1.1754191422637288,1.6228918633106768
2019-05-13,2.3111838784484457,1.1764378113610596,2.318397826085937
2019-05-14,2.05013906845365,1.1773531857518371,2.0831624996624725
2019-05-15,1.8308125736950793,1.1783088050252362,1.8778784625209377
2019-05-16,1.6478924358100562,1.1793040371337664,1.6993651402803343
2019-05-17,1.5284125882758226,1.180275798277674,1.5753889919635722
2019-05-20,1.4073223511335278,1.1811919319060726,1.4463523637067146
2019-05-21,1.30020796028943,1.1821996582642036,1.3271335426399258
2019-05-22,1.2140331264014175,1.1832001369168277,1.225402299655097
2019-05-23,1.5165691794309946,1.1844428715645174,1.5086330846166671
2019-05-24,1.3898250853974394,1.1857348860516839,1.3805126830275773
2019-05-28,1.473342058043549,1.1871325924259681,1.4575361607864141
2019-05-29,1.3648505456642497,1.1885007732433328,1.3465926867468128
2019-05-30,1.2672881219359708,1.1898798762900398,1.241962492187264
2019-05-31,1.3171884739854052,1.190890725465607,1.2839666631186342
2019-06-03,1.2302509061163094,1.1918835916313304,1.1901279578263844
2019-06-04,1.1596191633463118,1.1928285207857834,1.1093985884252784
2019-06-05,1.1032910876101556,1.1930321605053236,1.0416217739659632
2019-06-06,1.0588034945163338,1.192696263094674,0.9851308258297473
2019-06-07,1.0376541793873333,1.1923771785806705,0.9528615660210039
2019-06-10,1.0079569990827981,1.192072806501348,0.9118409071762464
2019-06-11,0.9851589638225905,1.1914677419049162,0.8785739172090189
2019-06-12,0.966814091746702,1.1901157826026845,0.8512382721659078
2019-06-13,0.9525868779276776,1.1886727186235915,0.8291392380052942
2019-06-14,0.9415590687790119,1.1872124055955615,0.8113620770038492
2019-06-17,0.9335294510619363,1.1857095951370218,0.7978033968340822
2019-06-18,0.926619242191743,1.1841979614912366,0.7863020488336527
2019-06-19,0.9212360023359921,1.1828020071000895,0.7771503097856939
2019-06-20,0.9403107656514414,1.1813214245073185,0.7975350224284824
2019-06-21,0.98169065596042,1.1799110678351992,0.8452873594228179
2019-06-24,0.9616764549472967,1.1780993048126291,0.8243441029084881
2019-06-25,1.055304998566765,1.1763794387866526,0.9324610790805159
2019-06-26,1.017410571991465,1.174502904210969,0.895125057184749
2019-06-27,0.9879322405914285,1.1726443194762852,0.8646742577410294
2019-06-28,0.9651105470359341,1.1708474623109537,0.8399866498939136
2019-07-01,0.9474655835438036,1.1690996843725516,0.8200777524113186
2019-07-02,0.9339829805729867,1.16760507193143,0.8040971806939756
2019-07-03,0.923362825762441,1.165903335615779,0.7913207314357434
2019-07-05,0.9974142910546249,1.1642505194329955,0.875764242247878
2019-07-08,1.0358356626415215,1.1626808607696268,0.9220819638188354
2019-07-09,1.0024988638397552,1.161104847978855,0.8891535615404125
2019-07-10,0.9745013740369995,1.1597111916335032,0.8598220234443871
2019-07-11,0.9528562766755541,1.1583253221785321,0.8360658873557754
2019-07-12,0.9361996902370775,1.1570074917648545,0.8169252181197493
2019-07-15,0.9383664508069329,1.1557134523747659,0.8187288782008364
2019-07-16,0.9303222796429202,1.154388165220001,0.8094160784170278
2019-07-17,1.0962001149425227,1.1533152803982092,0.9944216711234727
2019-07-18,1.0460140744751,1.1522675314353,0.9460499500554925
2019-07-19,1.1133606208232802,1.1512291170744424,1.0227580886993757
2019-07-22,1.059185303901069,1.1502719226339484,0.9694845413930022
2019-07-23,1.0168111152028187,1.1493877100439174,0.9254996012965105
2019-07-24,0.983916673301149,1.1485624963405345,0.8894329654335958
2019-07-25,1.034914431245405,1.1476870671049666,0.9440585977575756
2019-07-26,0.9976174036172385,1.1468782080064126,0.9046214744300514
2019-07-29,1.0434543574109987,1.1461441951168274,0.9541852273012825
2019-07-30,1.1696182915806335,1.1455334600089166,1.0913209811966413
2019-07-31,1.523369338013602,1.1452333613722576,1.4663121454860832
2019-08-01,1.5757436644327656,1.144824229303346,1.53575440224015
2019-08-02,1.43134980630173,1.144390508524079,1.4038015885444781
2019-08-05,2.751515676858847,1.145527190423693,2.73034890078173
2019-08-06,2.421438027288743,1.14673680502546,2.4439592386126248
2019-08-07,2.1414057999361074,1.1479420717091957,2.1929821066301476
2019-08-08,1.905041479863365,1.1490825871102563,1.9736323061806624
2019-08-09,1.7628267526901218,1.1502454138139393,1.8356011331441264
2019-08-12,1.96678810246554,1.1515934126244385,2.0237476127224956
2019-08-13,1.7595329152931467,1.153189635749472,1.8261425574143988
2019-08-14,2.31330908440701,1.1553095585166773,2.3533196297995733
2019-08-15,2.051854907151088,1.1571780191483072,2.11369116949473
2019-08-16,1.8319532854306084,1.159145650899834,1.9044811891956297
2019-08-19,1.6481248617747384,1.161052324402307,1.7224579878766275
2019-08-20,1.5183498332070906,1.1628528316171398,1.5861789672038904
2019-08-21,1.3891796255344375,1.1646468769545557,1.4471655344154655
2019-08-22,1.3427907372334678,1.1664194751460557,1.3840835841812444
2019-08-23,1.7786364215319554,1.1686219268865359,1.7925560074932108
2019-08-26,1.605078390609007,1.170754264566224,1.6253914728458494
2019-08-27,1.5058353495651509,1.1728139699031557,1.5240971898143505
2019-08-28,1.3802883220544901,1.1747002817740362,1.3937884803656544
2019-08-29,1.277998845069901,1.1762118023553412,1.2822018951787586
2019-08-30,1.2715582865130486,1.1776445643741578,1.2627909090581861
2019-09-03,1.217858888377467,1.1790894775206842,1.1979506751114588
2019-09-04,1.147049142800778,1.1792343736509718,1.11599111286784
2019-09-05,1.0911164887398594,1.1793189950136478,1.0471378190095133
2019-09-06,1.047549019378091,1.1795738908605937,0.9897126128326343
2019-09-09,1.0218857333381264,1.17970388148891,0.9508945493586552
2019-09-10,0.9939400686158094,1.1798029937239523,0.9102270332175375
2019-09-11,0.9723915507654312,1.1797021725842503,0.8769682183522959
2019-09-12,0.9557645567816375,1.1793564957212896,0.8499370729648166
2019-09-13,0.9427060156803923,1.1785227583716829,0.828090169003352
2019-09-16,1.046040936101451,1.177836494595069,0.937919474155431
2019-09-17,1.0114311602872437,1.1770241611793701,0.8995924077047339
2019-09-18,0.9846495417152237,1.1761782722019651,0.8683075745379629
2019-09-19,0.9654084275579947,1.1753233053079482,0.8444951722774974
2019-09-20,1.136842548464826,1.1745869009996666,1.0331408519655003
2019-09-23,1.0815726383373427,1.1738247024151434,0.9780919281948911
2019-09-24,1.4203753503915786,1.1730219435287645,1.3430654563348727
2019-09-25,1.3077480858330475,1.172283878589141,1.2389593213661214
2019-09-26,1.2178343680484633,1.171519751434008,1.1516806119753862
2019-09-27,1.2492815103090256,1.1708285220304466,1.1866506276069633
2019-09-30,1.1699219358572606,1.1701059798155038,1.1064693687581235
2019-10-01,1.4689822190891215,1.1697293533121242,1.4162748928085962
2019-10-02,1.537163934003137,1.1694835167713995,1.4958428393384111
2019-10-03,1.4026337326615244,1.1689647419832645,1.3695388844424972
2019-10-04,1.293206628501416,1.1685643499610965,1.2615135908899278
2019-10-07,1.2518519545058033,1.1680293095637626,1.2177533543374044
2019-10-08,1.4892671056596933,1.1678128942600352,1.456550242181848
2019-10-09,1.3637823800005628,1.1676981973095617,1.3358637475431394
2019-10-10,1.2619493920122153,1.1675923381043574,1.2328295502623223
2019-10-11,1.180429301567866,1.1677483718678439,1.1454341325453856
2019-10-14,1.115720335926526,1.1679636124468946,1.0718152191492711
2019-10-15,1.064820289062901,1.1681588590598455,1.0102456235985386
2019-10-16,1.0278637808581446,1.1683485729866752,0.9619864011512844
2019-10-17,0.998268398778605,1.168501810011435,0.9211443600218155
2019-10-18,1.0024053491477387,1.1686865088636902,0.9168910164245259
2019-10-21,0.9768984348436638,1.1686235441749409,0.8824031935572311
2019-10-22,0.9855381088522148,1.1685772888431472,0.8855383311861775
2019-10-23,0.9636120484925456,1.168073752808443,0.8568870544009869
2019-10-24,0.94678378313108,1.1675199253117696,0.8336961460868102
2019-10-25,0.9341085697069694,1.1671960092460905,0.815020949424001
2019-10-28,0.9598167762651371,1.1668174715867088,0.840434887424362
2019-10-29,0.9450535984800016,1.166372700297808,0.8219183390094176
2019-10-30,0.9322910747186203,1.1656810129705297,0.8055716057558137
2019-10-31,1.0511158870457624,1.1650148720080789,0.9382450575409391
2019-11-01,1.0133305304785798,1.1644295083859735,0.8998590489626694
2019-11-04,1.0301108697611145,1.1636878344298354,0.920194299047761
2019-11-05,1.008017249852402,1.1629206593744907,0.8977332454576916
2019-11-06,0.9793490695354747,1.1618735473363702,0.8667950830501983
2019-11-07,0.9591985341940427,1.1607320310907252,0.8440217722310248
2019-11-08,0.9416353434318404,1.1596327453120665,0.8233250415236987
2019-11-11,0.9960182889887114,1.1583388105386092,0.88377820747063
2019-11-12,0.969043726567589,1.1569480299477588,0.8554588032161455
2019-11-13,0.9650365195162306,1.1554462047191985,0.8516964177451963
2019-11-14,0.9451838487828704,1.1539484303901972,0.8299696139016175
2019-11-15,0.9296085240573045,1.1526770822741295,0.8120286374260455
2019-11-18,0.9488986247223673,1.1514171337964363,0.8333014412564039
2019-11-19,0.9595380388499457,1.1501874647204255,0.8459270394070637
2019-11-20,0.9398259689963883,1.1489293920863892,0.8248591952569845
2019-11-21,0.9450010666660648,1.1476696109943838,0.8310580051957865
2019-11-22,0.9284148620094359,1.146532965073399,0.8129023779027835
2019-11-25,0.9155036646567833,1.1452235694396096,0.7983547106393247
2019-11-26,0.9055045267694689,1.1439023210047263,0.7867413145373771
2019-11-27,0.907143887153521,1.142597409414182,0.7882856081395879
2019-11-29,1.0363402279174536,1.1413223593709185,0.9334749209271773
2019-12-02,1.5646450805214582,1.1406720387561011,1.498893611968508
2019-12-03,1.5040423930195583,1.1399319295466726,1.457160412583323
2019-12-04,1.3716188450148967,1.139217220726583,1.3363862779900129
2019-12-05,1.263722102362699,1.1384988537543637,1.233274159301167
2019-12-06,1.176739160561932,1.1378189029893993,1.145809947591659
2019-12-09,1.561849096423851,1.137654666408045,1.5340768272808243
2019-12-10,1.4192909130971,1.1373943643257602,1.4023603502666495
2019-12-11,1.3026211421591467,1.1370760502270725,1.2895210692346208
2019-12-12,1.2082579012777033,1.136854850893464,1.1934484153075071
2019-12-13,1.132835958115737,1.1368187190577046,1.1121963891327826
2019-12-16,1.0730786886337833,1.1368197165777871,1.043962361390486
2019-12-17,1.0298099261514233,1.136599575928128,0.9910334605854638
2019-12-18,1.0064811056348748,1.136355442632278,0.9581097327550744
2019-12-19,0.9741474241612508,1.136078872261957,0.9161496056867569
2019-12-20,0.9492576088712694,1.1358025673505057,0.881817123898147
2019-12-23,0.9319336671673579,1.135503780707048,0.8557933792686176
2019-12-24,0.9174616853035336,1.1350722708268404,0.8335156723181635
2019-12-26,0.905736875698456,1.1345884029021274,0.8148760789224335
2019-12-27,0.9957448769639742,1.1342110914640184,0.908740497611942
2019-12-30,1.1998801140113957,1.1341233266272237,1.127234037811137
2019-12-31,1.1256238430310546,1.1339557769154847,1.0565530313240314
2020-01-02,1.0662530093744167,1.1332267363594983,0.9975398518355044
2020-01-03,1.32571131699175,1.1328123781103383,1.2699219346085806
2020-01-06,1.2259885611211876,1.1323246513257583,1.1768281369851759
2020-01-07,1.1458468955318595,1.1318339312814403,1.0981997851028746
2020-01-08,1.0820391083505252,1.1312808510710326,1.032259938193864
2020-01-09,1.0314121116217319,1.1303407627790834,0.9773612331170088
2020-01-10,0.9918872193954311,1.1294035735732377,0.9320538546672076
2020-01-13,0.9611085724308154,1.1284512023122666,0.894791810422961
2020-01-14,0.9381459438701423,1.1274080627705305,0.865367168316432
2020-01-15,0.9195521583901589,1.1261631427106822,0.8407274849795264
2020-01-16,0.9050209942316255,1.1248881704418445,0.8206736744894404
2020-01-17,0.8938083821491047,1.1236270021675343,0.8045744962400933
2020-01-21,0.9860953726693985,1.122492950534657,0.9025547739611155
2020-01-22,0.9558780570763198,1.1213635949146914,0.8713653148938165
2020-01-23,0.932728320573574,1.120240186745682,0.8462969478853153
2020-01-24,1.2350925163727613,1.1195793084904704,1.1688006776178734
2020-01-27,1.992931137796788,1.119922959850364,1.9532922362002056
2020-01-28,1.7766411342755746,1.1203619915009613,1.7648633601500145
2020-01-29,1.596513075424063,1.1206633535544919,1.6021499929781857
2020-01-30,1.4461975508207723,1.1206975327892892,1.460917081835927
2020-01-31,1.9384886690409104,1.1211723364407455,1.9455548411699939
2020-02-03,1.730848485570011,1.1214184268148977,1.7581388341083874
2020-02-04,1.55739876974396,1.1214186515302837,1.595594948600678
2020-02-05,1.4140737703528765,1.121457863675671,1.455272250817695
2020-02-06,1.2967189672400108,1.1214988720457992,1.3347694587455916
2020-02-07,1.2258229806950105,1.1215452714892966,1.2553612611515461
2020-02-10,1.1445599433843558,1.121478199520615,1.1644945392744444
2020-02-11,1.0819535165615943,1.121413370706806,1.0898728898362415
2020-02-12,1.0307609014703654,1.1215943651784277,1.0253058177929157
2020-02-13,1.0134036412012737,1.12179790693333,0.9944319343223045
2020-02-14,0.9774274950092207,1.1220338657990676,0.9460584738799183
2020-02-18,1.1150184715958746,1.122472633073965,1.0768708501951383
2020-02-19,1.057180845456443,1.1229199811206496,1.0144591800560534
2020-02-20,1.1616727973056784,1.1233958643327828,1.1178623976143038
2020-02-21,1.2855713189084454,1.1240635782730442,1.245354383298184
2020-02-24,3.019208704279981,1.1274053805087147,2.986794877456435
2020-02-25,2.7629515956672135,1.1303019702716615,2.7778070991341357
2020-02-26,2.4315808191380355,1.1321849919514038,2.4856042645602296
2020-02-27,3.3330312689802355,1.1345955103031211,3.3732608318954527
2020-02-28,2.9251075672528697,1.1369887281763176,3.0140494621024385
2020-03-02,2.571506624529675,1.1394457020850093,2.6931003174779806
2020-03-03,2.3755579134173934,1.1413825248355611,2.510330448367306
2020-03-04,2.1036484307031915,1.1433956323163037,2.2510902958344428
2020-03-05,2.4323781696109674,1.145586365142323,2.54445632699797
2020-03-06,2.191486016382491,1.1477371284401319,2.3175509314791767
2020-03-09,2.7177074014691134,1.1503092749343542,2.807167825406953
2020-03-10,2.395942895813671,1.1529251909816178,2.511375240779442
2020-03-11,2.3245798071909682,1.1555975545145463,2.440809218271678
2020-03-12,3.1968129504242193,1.1588999611700745,3.2681752706977023
2020-03-13,2.8067849294165734,1.1621431116691268,2.9166003085784658
2020-03-16,3.585442717433929,1.1658437871344514,3.665972111186881
2020-03-17,3.141168018428814,1.1694978460860883,3.266927051527169
2020-03-18,2.76069786829345,1.172922687989281,2.915949197088317
2020-03-19,2.4356554928807155,1.1763114230508858,2.606900642525526
2020-03-20,2.159493273895522,1.1795508178963718,2.335701205205837
2020-03-23,1.9262006437544352,1.182610989294451,2.098287501749939
2020-03-24,1.7270559921438564,1.1830991792745018,1.891079691604772
2020-03-25,1.5836055304273222,1.1835622569176496,1.730710166376797
2020-03-26,1.4436242017921423,1.1840505867571707,1.5718696090961235
2020-03-27,1.4266534239260775,1.1840047212743705,1.5252590311156988
2020-03-30,1.3154139652596062,1.1842577574160111,1.3947863320236544
2020-03-31,1.225708058225938,1.184470317061597,1.2830536980189098
2020-04-01,1.242713925245871,1.184726125313357,1.273499583038801
2020-04-02,1.1679193807793413,1.1851457226856115,1.1798603425829686
2020-04-03,1.108652490187976,1.1854211555392455,1.1007519284561804
2020-04-06,1.0622615271203228,1.1857085324817394,1.0343926043819145
2020-04-07,1.0513238454443998,1.1855964169986346,1.005528094087878
2020-04-08,1.01752821680777,1.1855644276039998,0.9552249494229095
2020-04-09,0.9914937276654855,1.1854907743209138,0.9137809912665068
2020-04-13,0.9710622142787763,1.184784086658831,0.8798659897961735
2020-04-14,0.9554394046720074,1.18412209505608,0.8522857548967951
2020-04-15,1.1003640452141281,1.1831786255675854,1.0040729754355509
2020-04-16,1.0543244149691309,1.1822305663448227,0.954022131818754
2020-04-17,1.0185371745793081,1.1813589683072627,0.9127935889345412
2020-04-20,1.4105820968663967,1.1810697862531239,1.331581596448374
2020-04-21,1.3263310446491101,1.1807623926938053,1.2553989995216661
2020-04-22,1.2335088147232673,1.1805352904509039,1.164526566463814
2020-04-23,1.1593356442376814,1.180313695591134,1.0878525856015602
2020-04-24,1.1010911569892838,1.1805523673264138,1.0236193608954454
2020-04-27,1.055620875125156,1.1809143389763714,0.9701981818164782
2020-04-28,1.022104323442573,1.1811969454752242,0.9280514813306425
2020-04-29,0.9944065928984985,1.1813363568433846,0.8915189195973353
2020-04-30,1.1685588508928424,1.1816569299081692,1.0758698694544802
